hr,fr,jr,flr,jaw_angle,temple_ratio,chin_ratio,label
0.8361028515850333,0.8383325019933957,0.9115196257363471,0.8315763063198632,120.72527313054132,1.005443331214188,0.8170273321545207,Heart
0.9562049838995428,0.8275718916238985,0.8928787788355019,0.9438195056208212,112.48528189310899,1.0131227191268681,0.8019928328974504,Heart
0.8801833034174653,0.8467767935193831,0.8673458548417644,0.8699897699057275,115.22597263877182,1.0117168429610872,0.7746879132778068,Heart
0.8053150867005207,0.8411670207645087,0.8880880325720063,0.8021559346221111,116.38043297260825,1.0039383266295945,0.7994887476487745,Heart
0.8176874284147136,0.8576915275860996,0.9026713834784755,0.8146918757467754,123.66401571084236,1.0036769148645217,0.8149448754056766,Heart
0.7894860285100382,0.8478045280765908,0.9006848610744249,0.7894860285100382,119.7728497899775,0.9975129872555485,0.8124944496895474,Heart
0.7587006096719426,0.8450268307971543,0.8630470087467859,0.7462064238214632,125.2320705458117,1.0167436053237044,0.7787866212987379,Heart
0.9875856721065133,0.860763157219988,0.891517335090641,0.9662140885234372,95.27547070909861,1.0221188904580516,0.8009044899856077,Heart
0.7415572324430353,0.8876952418066375,0.8297137449175989,0.7240389906924418,116.09920655964599,1.0241951634867617,0.730971474187557,Heart
0.9578792908350638,0.8416522987590068,0.8734560589164249,0.9494986022989754,105.6233308635536,1.0088264358849994,0.7695958689951113,Heart
0.7343041128027618,0.8497558501969351,0.8876937816937458,0.7288242954769985,123.3457079100998,1.0075187083632784,0.794393431792055,Heart
1.0010834601674585,0.8582697429493091,0.8697915272786777,0.9819723326342669,110.46554256347288,1.0194619816649249,0.775007624334866,Heart
0.8694809099331862,0.894571737923311,0.8554106375344388,0.850341273897929,115.85330312922561,1.022508181859175,0.7715630884997223,Heart
0.8134142267832122,0.8570182845708149,0.8638360945676945,0.8016540572008892,123.99771197450221,1.0146698809501264,0.7748003048232006,Heart
0.8475027863395468,0.8557951420582796,0.8805195673049567,0.8329552741905615,107.0760021667027,1.0174649379141298,0.7827412491206351,Heart
0.972485882271014,0.8636154706906172,0.8626135190403633,0.9616081781076108,100.27047715628136,1.011311992151325,0.7629914710062206,Heart
0.8938535161254472,0.871024699907354,0.8667573086890059,0.8790001160379589,110.41610397078446,1.0168980638528686,0.7760573978402041,Heart
0.8403424449619643,0.8783646502777619,0.8558484147434856,0.8211936072347437,112.3671818245054,1.0233182985821112,0.7707320918066554,Heart
0.78824569370515,0.8686969493520552,0.8664722255849777,0.7791706124627069,117.85728235956205,1.0116471041095347,0.7804680422712039,Heart
1.1802439061207437,0.8695938153688918,0.8595877744990361,1.1649536694078555,88.43464813128834,1.013125188678671,0.7571514476793852,Heart
0.8321385237092004,0.8717316347150453,0.8731012253686946,0.8133252343817688,113.0933133122029,1.0231313237707815,0.7854284392400537,Heart
1.0271050249445863,0.8568472928368417,0.9027023101404034,1.0185231570875162,108.21622681574692,1.00842579552301,0.8102741819560996,Heart
0.9595929562556343,0.869236860694582,0.8742789003353427,0.9416317709855008,112.46051689942253,1.0190745319174348,0.7746701379672221,Heart
1.1176824545848436,0.8715538112955903,0.8585510472211677,1.0992728617030225,99.69592811968177,1.0167470639212366,0.774490336064028,Heart
1.066443263688922,0.8598346365589373,0.8932848566274053,1.0595549053671505,107.94651721830948,1.0065011810967783,0.7939712908730601,Heart
0.8582951791360945,0.8798375222475072,0.8698340114877355,0.8473513669673212,117.05606910394104,1.012915317771825,0.7802126339225174,Heart
0.902520890400029,0.8776368923794315,0.8543439789542069,0.8858491355635165,107.02337750575643,1.018820083654433,0.7577623831582239,Heart
0.9505037183206964,0.8808469667287382,0.8432154306763749,0.926268032943115,103.25301800288177,1.0261648729262254,0.7555502753562405,Heart
0.8028361826156726,0.8903748099041089,0.8504851196168061,0.7833130670247461,109.75394756682486,1.0249237711111867,0.7628917938438697,Heart
0.8105420354740132,0.8461423661561885,0.8652793593234235,0.7990236494580503,117.08187463870662,1.0144155758390574,0.7743148059871603,Heart
0.7950509378619035,0.857917981072389,0.8972469050472301,0.7950509378619035,114.59112468275279,0.9997701604129283,0.8069037037681932,Heart
0.9945125836829081,0.8353777827323414,0.8759683921119787,0.9808420779793006,110.36671423093766,1.0139375196176035,0.773499255539833,Heart
0.9034566197776988,0.8504209144960146,0.8886702826110441,0.8950669258739495,115.64085529140115,1.0093732587600168,0.800834432840836,Heart
1.0368164775251336,0.8474906771001137,0.8527434722146944,1.0091019083092139,100.81590498308296,1.0274645890446847,0.7656563452376185,Heart
0.8099051966607653,0.8455226382600641,0.9013533889147699,0.7996302757584625,120.76797166568004,1.0128495896338554,0.8221171534111084,Heart
